review_id,split,label,label_name,char_count,word_count,avg_word_length,exclaim_count,question_count,negation_count,positive_word_count,negative_word_count
23412,train,0,neg,1019,180,4.466666666666667,0,0,0,0,0
23413,train,0,neg,999,186,4.198924731182796,0,0,3,0,0
23414,train,0,neg,4044,813,3.8819188191881917,1,1,5,12,5
23415,train,0,neg,590,107,4.289719626168225,0,0,1,0,0
23416,train,0,neg,575,103,4.485436893203883,0,0,0,1,0
23417,train,0,neg,1477,290,3.9310344827586206,1,1,5,3,0
23418,train,0,neg,737,142,4.007042253521127,0,0,0,0,1
23419,train,0,neg,2011,366,4.35792349726776,0,1,4,2,2
23420,train,0,neg,1762,339,4.056047197640118,1,2,2,0,1
23421,train,0,neg,2730,524,4.0458015267175576,2,0,5,2,2
23422,train,0,neg,354,71,3.859154929577465,1,0,0,0,0
23423,train,0,neg,1892,365,4.054794520547945,1,0,7,1,0
23424,train,0,neg,645,127,3.9763779527559056,1,0,3,0,1
23425,train,0,neg,217,39,4.410256410256411,0,0,1,0,0
23426,train,0,neg,807,165,3.6545454545454548,1,0,2,1,1
23427,train,0,neg,705,129,4.325581395348837,0,0,1,2,1
23428,train,0,neg,2688,519,4.03082851637765,1,2,7,3,2
23429,train,0,neg,1197,236,3.9279661016949152,1,1,4,2,4
23430,train,0,neg,1295,262,3.7709923664122136,1,2,6,4,3
23431,train,0,neg,774,161,3.6770186335403725,3,0,3,2,3
23432,train,0,neg,1018,196,3.989795918367347,0,1,4,2,1
23433,train,0,neg,1147,233,3.7982832618025753,1,2,5,1,0
23434,train,0,neg,652,129,3.9302325581395348,1,0,3,5,1
23435,train,0,neg,4942,974,3.872689938398357,1,11,18,7,7
23436,train,0,neg,2787,551,3.8874773139745917,1,3,8,2,4
23437,train,0,neg,1113,215,3.986046511627907,4,1,3,2,2
23438,train,0,neg,946,185,3.9675675675675675,1,1,8,2,2
23439,train,0,neg,224,41,4.2439024390243905,1,1,4,0,0
23440,train,0,neg,307,65,3.5846153846153848,3,0,0,1,3
23441,train,0,neg,1017,194,4.118556701030927,0,0,2,1,2
23442,train,0,neg,1843,346,4.19364161849711,1,0,7,1,2
23443,train,0,neg,4382,851,4.0223266745005875,0,10,11,3,7
23444,train,0,neg,399,87,3.5057471264367814,0,0,2,0,2
23445,train,0,neg,1005,200,3.795,3,3,4,1,1
23446,train,0,neg,962,197,3.7106598984771573,2,0,1,2,1
23447,train,0,neg,2037,385,4.103896103896104,2,0,3,0,1
23448,train,0,neg,1168,225,4.026666666666666,0,0,4,0,2
23449,train,0,neg,657,135,3.7925925925925927,0,0,1,1,1
23450,train,0,neg,1070,231,3.554112554112554,5,0,1,3,2
23451,train,0,neg,2283,432,4.118055555555555,2,1,3,1,7
23452,train,0,neg,1147,221,4.076923076923077,0,0,5,0,0
23453,train,0,neg,539,101,4.237623762376238,0,0,1,0,0
23454,train,0,neg,3994,736,4.209239130434782,4,7,6,2,1
23455,train,0,neg,273,58,3.603448275862069,0,0,0,3,2
23456,train,0,neg,1932,395,3.779746835443038,1,0,7,4,1
23457,train,0,neg,298,68,3.25,0,0,1,0,0
23458,train,0,neg,1380,291,3.649484536082474,0,0,4,5,5
23459,train,0,neg,653,128,3.9609375,0,0,4,0,0
23460,train,0,neg,530,107,3.7289719626168223,1,0,2,1,3
23461,train,0,neg,251,51,3.6666666666666665,0,0,1,2,1
23462,train,0,neg,740,153,3.673202614379085,2,0,0,1,2
23463,train,0,neg,629,124,3.935483870967742,0,1,1,0,2
23464,train,0,neg,222,48,3.4791666666666665,0,0,1,0,1
23465,train,0,neg,556,101,4.346534653465347,0,1,2,0,0
23466,train,0,neg,1309,247,4.17004048582996,0,0,4,3,0
23467,train,0,neg,656,143,3.4475524475524475,3,0,2,1,2
23468,train,0,neg,838,176,3.6363636363636362,0,5,4,0,0
23469,train,0,neg,686,132,4.03030303030303,0,0,2,2,1
23470,train,0,neg,1091,202,4.292079207920792,0,2,4,1,0
23471,train,0,neg,790,154,3.9155844155844157,1,0,2,0,1
23472,train,0,neg,795,158,3.9177215189873418,0,0,2,1,0
23473,train,0,neg,766,148,4.054054054054054,0,0,3,2,1
23474,train,0,neg,651,122,4.122950819672131,0,0,1,3,1
23475,train,0,neg,829,165,3.8484848484848486,0,1,2,1,0
23476,train,0,neg,819,165,3.8545454545454545,0,0,1,1,2
23477,train,0,neg,1691,332,3.966867469879518,1,0,0,0,0
23478,train,0,neg,494,88,4.409090909090909,0,0,1,2,0
23479,train,0,neg,631,133,3.661654135338346,0,0,4,0,2
23480,train,0,neg,2072,402,4.04726368159204,0,0,7,6,1
23481,train,0,neg,479,100,3.67,1,0,1,1,0
23482,train,0,neg,780,161,3.7639751552795033,0,1,2,3,1
23483,train,0,neg,328,63,4.0476190476190474,1,0,1,0,2
23484,train,0,neg,945,192,3.7916666666666665,1,0,2,0,0
23485,train,0,neg,657,124,4.064516129032258,0,0,3,0,2
23486,train,0,neg,291,53,4.283018867924528,1,0,1,0,0
23487,train,0,neg,1121,223,3.9192825112107625,0,0,2,3,4
23488,train,0,neg,1180,232,3.8491379310344827,2,0,4,5,6
23489,train,0,neg,2437,472,3.9809322033898304,1,1,5,0,1
23490,train,0,neg,738,166,3.3072289156626504,0,1,3,0,5
23491,train,0,neg,694,148,3.5337837837837838,3,0,1,2,0
23492,train,0,neg,810,159,3.949685534591195,0,0,1,0,0
23493,train,0,neg,1328,240,4.279166666666667,0,0,2,0,1
23494,train,0,neg,653,126,4.0,2,2,1,0,2
23495,train,0,neg,684,128,4.1875,0,1,0,0,0
23496,train,0,neg,718,144,3.875,1,0,3,1,2
23497,train,0,neg,624,132,3.6515151515151514,0,1,3,0,1
23498,train,0,neg,1143,217,4.15668202764977,0,0,3,3,2
23499,train,0,neg,650,127,3.968503937007874,1,0,2,0,1
23500,train,0,neg,645,128,3.84375,1,3,2,0,0
23501,train,0,neg,635,128,3.84375,0,0,3,1,1
23502,train,0,neg,1152,241,3.6348547717842323,2,0,6,1,6
23503,train,0,neg,599,115,4.139130434782609,0,0,0,0,0
23504,train,0,neg,618,111,4.135135135135135,20,1,2,0,7
23505,train,0,neg,784,163,3.7607361963190185,0,0,1,2,0
23506,train,0,neg,2036,428,3.703271028037383,2,2,2,1,2
23507,train,0,neg,1812,366,3.8551912568306013,0,3,4,3,4
23508,train,0,neg,705,139,3.985611510791367,0,4,4,0,0
23509,train,0,neg,524,105,3.895238095238095,0,0,1,1,2
23510,train,0,neg,680,130,4.115384615384615,0,1,0,1,1
23511,train,0,neg,731,152,3.6578947368421053,0,1,3,1,1
23512,train,0,neg,655,123,4.219512195121951,0,0,2,2,5
23513,train,0,neg,1664,301,4.3887043189368775,0,0,1,2,0
23514,train,0,neg,832,169,3.8579881656804735,0,0,3,2,1
23515,train,0,neg,836,164,4.0,0,0,3,1,0
23516,train,0,neg,768,147,4.081632653061225,0,1,1,2,0
23517,train,0,neg,511,102,3.8823529411764706,0,0,0,0,0
23518,train,0,neg,1255,259,3.7104247104247103,0,1,3,1,3
23519,train,0,neg,1956,391,3.8491048593350383,1,1,6,4,1
23520,train,0,neg,2118,399,4.152882205513785,2,1,6,2,2
23521,train,0,neg,4065,796,3.949748743718593,0,0,5,16,3
23522,train,0,neg,1035,210,3.895238095238095,0,0,1,9,0
23523,train,0,neg,787,157,3.9872611464968153,0,0,1,3,0
23524,train,0,neg,3989,805,3.8273291925465838,11,1,14,7,12
23525,train,0,neg,951,180,4.044444444444444,0,2,1,0,2
23526,train,0,neg,3009,585,3.993162393162393,8,0,3,4,4
23527,train,0,neg,373,71,4.169014084507042,0,0,0,1,3
23528,train,0,neg,710,136,4.088235294117647,1,1,2,1,0
23529,train,0,neg,969,195,3.830769230769231,0,0,3,1,3
23530,train,0,neg,3275,672,3.7767857142857144,0,5,7,3,11
23531,train,0,neg,917,180,3.977777777777778,0,0,2,0,2
23532,train,0,neg,1402,277,3.895306859205776,3,3,1,2,7
23533,train,0,neg,2867,532,4.2631578947368425,0,0,4,1,3
23534,train,0,neg,785,167,3.5988023952095807,0,0,5,1,0
23535,train,0,neg,1658,326,3.9754601226993866,0,0,4,2,2
23536,train,0,neg,698,148,3.5472972972972974,1,1,4,0,0
23537,train,0,neg,800,157,3.949044585987261,0,0,1,0,1
23538,train,0,neg,1793,371,3.711590296495957,0,1,6,1,1
23539,train,0,neg,643,122,4.213114754098361,0,0,3,0,0
23540,train,0,neg,675,143,3.664335664335664,0,0,1,0,2
23541,train,0,neg,1170,220,4.109090909090909,0,0,4,2,2
23542,train,0,neg,703,142,3.8028169014084505,0,5,5,0,0
23543,train,0,neg,671,125,4.16,0,1,3,1,0
23544,train,0,neg,643,124,4.048387096774194,2,0,2,0,0
23545,train,0,neg,685,140,3.75,0,0,4,1,0
23546,train,0,neg,665,135,3.837037037037037,1,0,0,1,1
23547,train,0,neg,597,119,3.9327731092436973,0,0,3,1,1
23548,train,0,neg,646,127,4.0236220472440944,0,0,3,0,2
23549,train,0,neg,1692,339,3.9321533923303833,0,0,1,3,1
23550,train,0,neg,549,91,4.714285714285714,0,1,0,0,1
23551,train,0,neg,602,122,3.639344262295082,0,0,4,0,0
23552,train,0,neg,1913,382,3.816753926701571,4,3,7,2,9
23553,train,0,neg,795,163,3.7177914110429446,3,0,2,1,0
23554,train,0,neg,657,127,4.0,0,1,0,0,0
23555,train,0,neg,330,67,3.8208955223880596,0,0,1,0,4
23556,train,0,neg,924,182,3.956043956043956,0,0,2,0,2
23557,train,0,neg,1871,381,3.7532808398950133,1,7,4,2,4
23558,train,0,neg,1079,209,3.9904306220095696,0,0,1,1,1
23559,train,0,neg,431,90,3.6555555555555554,1,0,5,0,0
23560,train,0,neg,668,147,3.4625850340136055,0,0,2,1,4
23561,train,0,neg,952,189,3.8835978835978837,1,0,3,1,0
23562,train,0,neg,760,164,3.5609756097560976,0,0,4,1,0
23563,train,0,neg,784,163,3.6564417177914113,0,1,3,1,0
23564,train,0,neg,1305,251,4.063745019920319,1,8,1,0,1
23565,train,0,neg,1057,199,4.201005025125628,0,1,2,1,0
23566,train,0,neg,846,171,3.801169590643275,0,1,5,0,3
23567,train,0,neg,1313,264,3.784090909090909,11,7,1,2,1
23568,train,0,neg,2680,536,3.9029850746268657,3,2,4,2,1
23569,train,0,neg,638,131,3.6717557251908395,7,0,0,0,5
23570,train,0,neg,791,155,3.832258064516129,9,0,4,0,0
23571,train,0,neg,1177,239,3.711297071129707,3,1,7,0,0
23572,train,0,neg,534,106,3.9245283018867925,0,0,4,0,1
23573,train,0,neg,1131,220,4.031818181818182,0,0,1,1,3
23574,train,0,neg,1005,182,4.313186813186813,0,0,3,0,1
23575,train,0,neg,512,105,3.7714285714285714,0,0,2,0,1
23576,train,0,neg,972,189,3.994708994708995,0,0,5,2,1
23577,train,0,neg,634,122,3.9344262295081966,0,1,4,1,0
23578,train,0,neg,451,94,3.702127659574468,0,0,4,0,0
23579,train,0,neg,912,169,4.230769230769231,2,0,6,2,1
23580,train,0,neg,366,77,3.5714285714285716,0,0,4,0,2
23581,train,0,neg,2126,391,4.242966751918159,2,2,5,0,2
23582,train,0,neg,2990,582,4.0034364261168385,0,7,11,0,1
23583,train,0,neg,1573,317,3.8422712933753944,0,1,5,4,0
23584,train,0,neg,1699,341,3.8299120234604107,0,1,6,3,4
23585,train,0,neg,366,77,3.6233766233766236,0,0,3,0,3
23586,train,0,neg,903,184,3.7989130434782608,0,2,2,6,0
23587,train,0,neg,863,168,3.863095238095238,5,2,5,0,0
23588,train,0,neg,2277,443,3.981941309255079,2,2,5,3,0
23589,train,0,neg,625,123,3.934959349593496,0,3,3,0,1
23590,train,0,neg,456,95,3.6842105263157894,0,0,1,0,2
23591,train,0,neg,3040,623,3.725521669341894,0,2,18,3,6
23592,train,0,neg,464,97,3.649484536082474,0,0,1,0,1
23593,train,0,neg,1054,226,3.5973451327433628,1,0,3,1,0
23594,train,0,neg,2770,549,3.877959927140255,1,2,4,5,4
23595,train,0,neg,3230,646,3.865325077399381,0,3,16,6,4
23596,train,0,neg,1226,224,4.28125,0,0,4,2,1
23597,train,0,neg,244,49,3.693877551020408,0,0,3,1,5
23598,train,0,neg,1005,184,4.266304347826087,0,0,1,1,0
23599,train,0,neg,762,155,3.8,0,0,3,1,1
23600,train,0,neg,586,116,3.8448275862068964,0,2,1,2,0
23601,train,0,neg,1525,307,3.9055374592833876,0,0,4,2,0
23602,train,0,neg,2220,423,4.125295508274232,0,1,2,4,2
23603,train,0,neg,791,158,3.8734177215189876,0,0,5,1,0
23604,train,0,neg,581,105,4.333333333333333,0,3,7,0,2
23605,train,0,neg,959,166,4.626506024096385,0,0,4,0,0
23606,train,0,neg,621,121,4.0,0,0,2,2,0
23607,train,0,neg,632,121,4.090909090909091,0,0,1,0,0
23608,train,0,neg,539,101,4.237623762376238,0,1,1,0,2
23609,train,0,neg,71,14,3.857142857142857,0,0,1,0,1
23610,train,0,neg,1112,219,3.9269406392694064,0,2,2,3,2
23611,train,0,neg,666,134,3.791044776119403,0,5,1,0,0
23612,train,0,neg,648,138,3.601449275362319,0,0,4,1,0
23613,train,0,neg,637,124,4.080645161290323,0,0,5,1,0
23614,train,0,neg,626,128,3.671875,1,0,7,0,5
23615,train,0,neg,700,138,3.9057971014492754,0,0,5,4,5
23616,train,0,neg,1062,208,3.875,0,0,0,1,0
23617,train,0,neg,388,73,4.095890410958904,0,2,0,0,0
23618,train,0,neg,458,91,3.879120879120879,0,0,2,0,0
23619,train,0,neg,282,55,3.8727272727272726,0,5,2,0,0
23620,train,0,neg,2446,473,4.061310782241015,2,0,6,5,1
23621,train,0,neg,528,90,4.711111111111111,0,0,3,2,0
23622,train,0,neg,2439,485,3.894845360824742,1,2,8,8,2
23623,train,0,neg,660,125,4.104,2,0,1,3,5
23624,train,0,neg,1004,187,4.229946524064171,1,0,2,0,0
23625,train,0,neg,1421,278,3.9424460431654675,1,0,7,1,2
23626,train,0,neg,1901,373,3.9758713136729225,0,1,5,5,3
23627,train,0,neg,1414,274,4.08029197080292,0,4,5,0,2
23628,train,0,neg,635,123,3.910569105691057,3,5,1,1,1
23629,train,0,neg,1778,321,4.230529595015576,5,2,4,2,0
23630,train,0,neg,955,184,4.054347826086956,0,0,6,0,2
23631,train,0,neg,731,145,3.779310344827586,1,1,3,1,1
23632,train,0,neg,752,148,4.027027027027027,0,1,1,3,1
23633,train,0,neg,997,199,3.849246231155779,0,0,1,0,2
23634,train,0,neg,984,187,4.096256684491979,1,0,3,0,3
23635,train,0,neg,1029,202,3.9504950495049505,0,1,3,3,2
23636,train,0,neg,1008,199,3.9748743718592965,0,0,0,0,1
23637,train,0,neg,859,167,3.9580838323353293,0,0,0,0,2
23638,train,0,neg,712,138,4.057971014492754,0,1,1,2,2
23639,train,0,neg,930,194,3.654639175257732,0,1,4,1,0
23640,train,0,neg,998,206,3.6893203883495147,0,1,6,1,0
23641,train,0,neg,670,129,4.10077519379845,0,0,4,2,0
23642,train,0,neg,532,112,3.6517857142857144,0,0,2,0,1
23643,train,0,neg,1597,299,4.207357859531773,0,2,3,4,0
23644,train,0,neg,2167,428,3.911214953271028,4,0,8,0,1
23645,train,0,neg,3539,695,4.002877697841726,0,0,9,2,4
23646,train,0,neg,698,143,3.7202797202797204,0,0,3,0,5
23647,train,0,neg,671,131,3.9389312977099236,0,3,5,0,1
23648,train,0,neg,1101,203,4.330049261083744,0,0,1,1,0
23649,train,0,neg,2111,414,3.927536231884058,5,2,4,1,1
23650,train,0,neg,708,147,3.7006802721088436,0,0,2,1,1
23651,train,0,neg,1547,310,3.8870967741935485,0,1,6,1,0
23652,train,0,neg,714,146,3.780821917808219,0,0,5,1,2
23653,train,0,neg,764,144,4.090277777777778,0,0,1,3,0
23654,train,0,neg,422,78,4.166666666666667,0,0,2,0,1
23655,train,0,neg,1546,320,3.69375,4,0,3,0,0
23656,train,0,neg,671,136,3.8161764705882355,2,1,1,0,0
23657,train,0,neg,1378,260,4.165384615384616,2,0,5,1,0
23658,train,0,neg,1419,275,3.978181818181818,1,0,3,0,1
23659,train,0,neg,1038,189,4.35978835978836,0,0,3,0,2
23660,train,0,neg,1307,252,4.130952380952381,0,0,3,0,0
23661,train,0,neg,700,129,4.209302325581396,0,0,3,0,0
23662,train,0,neg,1074,210,3.9761904761904763,0,0,7,1,0
23663,train,0,neg,1279,262,3.7519083969465647,1,0,1,4,0
23664,train,0,neg,1906,381,3.8188976377952755,1,0,2,1,2
23665,train,0,neg,643,136,3.6323529411764706,0,0,2,2,0
23666,train,0,neg,591,118,3.847457627118644,0,0,3,0,0
23667,train,0,neg,1999,376,4.167553191489362,0,0,3,0,0
23668,train,0,neg,1002,201,3.8208955223880596,0,0,4,4,7
23669,train,0,neg,1169,230,3.9608695652173913,0,0,2,6,0
23670,train,0,neg,1022,194,4.108247422680412,0,2,0,4,0
23671,train,0,neg,265,52,3.9038461538461537,0,0,0,2,0
23672,train,0,neg,720,138,4.043478260869565,0,1,4,1,0
23673,train,0,neg,400,74,3.635135135135135,0,0,2,0,1
23674,train,0,neg,1634,322,3.9347826086956523,0,8,1,1,1
23675,train,0,neg,1490,301,3.830564784053156,0,0,9,0,1
23676,train,0,neg,1085,207,4.06280193236715,2,0,0,0,0
23677,train,0,neg,604,116,4.112068965517241,0,0,3,0,0
23678,train,0,neg,1305,247,4.032388663967612,37,4,5,0,3
23679,train,0,neg,783,147,4.204081632653061,0,1,5,0,1
23680,train,0,neg,259,53,3.6792452830188678,0,0,0,0,0
23681,train,0,neg,2022,375,4.232,0,1,3,3,0
23682,train,0,neg,1787,365,3.7726027397260276,12,2,6,2,0
23683,train,0,neg,578,121,3.644628099173554,0,0,5,2,0
23684,train,0,neg,1828,369,3.7425474254742546,1,0,8,1,2
23685,train,0,neg,877,171,3.9590643274853803,1,3,5,0,5
23686,train,0,neg,1243,262,3.6717557251908395,0,4,3,1,6
23687,train,0,neg,1533,312,3.8205128205128207,0,0,4,1,4
23688,train,0,neg,837,169,3.757396449704142,0,0,2,1,2
23689,train,0,neg,1517,290,4.055172413793104,1,2,3,2,1
23690,train,0,neg,1723,309,4.4627831715210355,2,2,1,0,1
23691,train,0,neg,2422,505,3.6851485148514853,1,2,4,1,2
23692,train,0,neg,750,152,3.8421052631578947,0,0,1,0,0
23693,train,0,neg,646,129,3.883720930232558,0,0,4,1,3
23694,train,0,neg,1418,274,3.9671532846715327,0,1,9,4,2
23695,train,0,neg,853,172,3.8372093023255816,2,0,1,1,0
23696,train,0,neg,2282,440,4.0590909090909095,0,0,4,2,2
23697,train,0,neg,702,134,4.097014925373134,0,0,2,0,1
23698,train,0,neg,395,78,3.948717948717949,0,0,1,1,0
23699,train,0,neg,693,142,3.795774647887324,1,1,4,1,0
23700,train,0,neg,1412,280,3.9285714285714284,2,5,3,0,1
23701,train,0,neg,609,142,3.23943661971831,0,0,3,3,0
23702,train,0,neg,807,158,3.949367088607595,0,1,4,2,0
23703,train,0,neg,614,124,3.846774193548387,0,0,3,1,0
23704,train,0,neg,834,166,3.86144578313253,2,2,1,2,1
23705,train,0,neg,2135,388,4.355670103092783,3,0,3,0,1
23706,train,0,neg,2714,534,3.900749063670412,0,5,4,3,4
23707,train,0,neg,1192,213,4.403755868544601,0,2,1,2,0
23708,train,0,neg,1018,189,4.148148148148148,0,0,1,1,2
23709,train,0,neg,830,158,4.113924050632911,0,0,1,0,0
23710,train,0,neg,1238,255,3.7529411764705882,0,2,11,2,0
23711,train,0,neg,728,141,4.00709219858156,0,0,3,4,0
23712,train,0,neg,1572,311,3.977491961414791,0,0,3,10,1
23713,train,0,neg,2867,529,4.287334593572779,1,2,7,2,3
23714,train,0,neg,869,173,3.867052023121387,0,1,3,3,1
23715,train,0,neg,624,134,3.58955223880597,0,1,1,1,2
23716,train,0,neg,448,86,4.116279069767442,0,1,0,1,0
23717,train,0,neg,744,153,3.738562091503268,0,1,1,1,0
23718,train,0,neg,1370,265,4.018867924528302,1,2,1,1,0
23719,train,0,neg,1300,251,4.039840637450199,0,2,3,5,4
23720,train,0,neg,2446,481,3.9293139293139294,0,0,4,7,1
23721,train,0,neg,863,169,3.964497041420118,0,0,2,0,0
23722,train,0,neg,2998,558,4.163082437275985,10,1,2,2,2
23723,train,0,neg,1708,339,3.8731563421828907,0,0,7,2,4
23724,train,0,neg,1100,214,4.0607476635514015,0,0,3,0,2
23725,train,0,neg,593,125,3.632,0,0,1,3,1
23726,train,0,neg,1220,243,3.9300411522633745,0,0,2,3,0
23727,train,0,neg,1701,337,3.940652818991098,1,0,1,1,2
23728,train,0,neg,340,66,4.151515151515151,0,0,2,0,4
23729,train,0,neg,1295,258,3.864341085271318,0,1,2,3,7
23730,train,0,neg,1925,347,4.38328530259366,1,0,3,2,0
23731,train,0,neg,780,146,4.219178082191781,0,0,4,2,0
23732,train,0,neg,1639,312,4.115384615384615,0,1,2,1,0
23733,train,0,neg,1281,237,4.232067510548523,4,4,1,4,3
23734,train,0,neg,2308,463,3.8812095032397407,3,0,7,3,0
23735,train,0,neg,1214,234,4.038461538461538,1,0,2,3,3
23736,train,0,neg,713,147,3.673469387755102,5,0,1,0,2
23737,train,0,neg,4708,911,4.071350164654226,3,4,5,4,5
23738,train,0,neg,1148,213,4.220657276995305,0,1,3,1,0
23739,train,0,neg,934,175,4.222857142857142,1,0,0,2,2
23740,train,0,neg,652,124,4.104838709677419,2,1,2,1,1
23741,train,0,neg,937,185,3.9513513513513514,0,0,1,0,1
23742,train,0,neg,976,200,3.665,0,0,6,2,1
23743,train,0,neg,926,182,4.010989010989011,0,0,1,0,0
23744,train,0,neg,494,105,3.6285714285714286,0,0,2,0,3
23745,train,0,neg,300,60,3.9166666666666665,0,0,2,1,1
23746,train,0,neg,509,108,3.6203703703703702,0,3,0,0,1
23747,train,0,neg,523,104,3.8076923076923075,0,0,4,0,2
23748,train,0,neg,1956,382,3.93979057591623,0,2,4,2,0
23749,train,0,neg,346,62,4.274193548387097,0,0,2,0,0
23750,train,0,neg,594,121,3.8264462809917354,0,0,3,2,0
23751,train,0,neg,761,144,4.138888888888889,0,0,4,1,0
23752,train,0,neg,1030,209,3.813397129186603,0,0,3,1,1
23753,train,0,neg,1741,348,3.8448275862068964,1,0,4,5,1
23754,train,0,neg,356,71,3.8732394366197185,0,0,2,1,0
23755,train,0,neg,1455,288,3.9340277777777777,1,0,6,0,1
23756,train,0,neg,973,166,4.554216867469879,1,0,0,1,0
23757,train,0,neg,843,163,4.085889570552148,0,0,2,0,0
23758,train,0,neg,403,78,4.0,0,1,1,0,1
23759,train,0,neg,2070,397,4.0604534005037785,0,0,5,4,2
23760,train,0,neg,1304,260,3.95,0,0,5,2,1
23761,train,0,neg,315,65,3.723076923076923,0,0,2,1,0
23762,train,0,neg,740,152,3.7302631578947367,1,0,1,0,3
23763,train,0,neg,2086,397,4.1158690176322414,0,0,8,4,2
23764,train,0,neg,989,206,3.7281553398058254,6,0,5,2,0
23765,train,0,neg,1101,212,4.066037735849057,0,2,6,2,0
23766,train,0,neg,1778,330,4.242424242424242,0,0,4,5,0
23767,train,0,neg,747,141,4.141843971631205,7,0,4,4,0
23768,train,0,neg,1551,294,4.13265306122449,0,1,4,4,1
23769,train,0,neg,979,187,4.128342245989304,0,0,3,0,0
23770,train,0,neg,2907,537,4.286778398510242,0,2,5,7,2
23771,train,0,neg,648,129,3.937984496124031,0,0,0,1,1
23772,train,0,neg,1066,230,3.4956521739130433,7,4,1,4,1
23773,train,0,neg,1599,334,3.62874251497006,0,3,8,4,1
23774,train,0,neg,572,105,4.266666666666667,6,1,3,0,3
23775,train,0,neg,613,127,3.7086614173228347,1,1,3,3,0
23776,train,0,neg,587,120,3.7583333333333333,0,0,1,6,0
23777,train,0,neg,513,102,3.9313725490196076,0,0,1,2,0
23778,train,0,neg,1087,230,3.582608695652174,7,0,4,2,3
23779,train,0,neg,2275,454,3.9140969162995596,0,1,6,2,1
23780,train,0,neg,330,62,4.096774193548387,2,1,3,0,0
23781,train,0,neg,1522,272,4.393382352941177,0,0,2,2,1
23782,train,0,neg,2323,421,4.403800475059382,0,2,5,1,0
23783,train,0,neg,236,51,3.5294117647058822,0,0,0,2,0
23784,train,0,neg,995,207,3.6714975845410627,0,1,5,2,0
23785,train,0,neg,683,141,3.702127659574468,0,0,5,0,0
23786,train,0,neg,1567,318,3.8364779874213837,0,8,6,2,0
23787,train,0,neg,2390,447,4.214765100671141,0,4,5,4,9
23788,train,0,neg,1002,199,3.9346733668341707,0,4,4,1,4
23789,train,0,neg,3046,588,4.042517006802721,0,0,3,3,0
23790,train,0,neg,711,145,3.8344827586206898,0,0,5,0,4
23791,train,0,neg,1595,293,4.2320819112627985,0,0,5,5,0
23792,train,0,neg,860,165,4.090909090909091,0,0,3,1,4
23793,train,0,neg,1717,330,4.0636363636363635,2,1,8,2,2
23794,train,0,neg,806,164,3.792682926829268,0,0,1,2,1
23795,train,0,neg,597,106,4.471698113207547,0,0,1,1,0
23796,train,0,neg,1355,260,4.065384615384615,1,0,1,3,0
23797,train,0,neg,1401,283,3.7985865724381624,0,1,6,0,1
23798,train,0,neg,1515,300,3.91,0,0,7,8,0
23799,train,0,neg,589,114,3.973684210526316,0,0,2,0,1
23800,train,0,neg,908,175,4.085714285714285,0,0,2,1,1
23801,train,0,neg,1084,219,3.835616438356164,0,2,2,0,1
23802,train,0,neg,1084,203,4.246305418719212,0,0,0,1,1
23803,train,0,neg,821,165,3.8484848484848486,0,0,4,1,2
23804,train,0,neg,661,132,3.878787878787879,0,0,2,1,0
23805,train,0,neg,997,214,3.5233644859813085,0,1,5,1,2
23806,train,0,neg,1622,307,4.029315960912052,10,0,8,2,4
23807,train,0,neg,2650,506,4.059288537549407,0,0,6,7,1
23808,train,0,neg,772,148,3.9662162162162162,1,1,2,4,2
23809,train,0,neg,5126,993,3.997985901309164,0,4,8,6,0
23810,train,0,neg,3099,595,4.072268907563025,0,0,7,4,4
23811,train,0,neg,3977,763,4.10091743119266,4,2,7,6,8
23812,train,0,neg,1516,310,3.764516129032258,1,0,5,2,5
23813,train,0,neg,2958,569,4.098418277680141,0,0,10,7,2
23814,train,0,neg,942,179,4.072625698324022,0,0,1,0,1
23815,train,0,neg,4995,941,4.1965993623804465,0,0,12,1,1
23816,train,0,neg,5684,1099,4.039126478616924,0,2,16,5,11
23817,train,0,neg,1161,237,3.8227848101265822,0,0,7,0,4
23818,train,0,neg,477,98,3.7142857142857144,0,1,6,0,2
23819,train,0,neg,1111,226,3.8053097345132745,3,0,4,4,9
23820,train,0,neg,899,178,3.904494382022472,8,0,4,1,7
23821,train,0,neg,2221,421,4.095011876484561,2,0,5,5,3
23822,train,0,neg,639,116,4.431034482758621,0,0,0,1,1
23823,train,0,neg,2104,405,4.009876543209876,1,1,8,4,4
23824,train,0,neg,1058,199,4.206030150753769,0,0,0,0,0
23825,train,0,neg,777,166,3.5481927710843375,0,0,2,1,3
23826,train,0,neg,842,164,4.0,0,1,4,1,2
23827,train,0,neg,637,134,3.6417910447761193,0,0,2,1,3
23828,train,0,neg,1085,213,4.004694835680751,0,0,6,3,0
23829,train,0,neg,720,144,3.9305555555555554,0,0,3,2,0
23830,train,0,neg,1207,241,3.892116182572614,0,0,4,2,3
23831,train,0,neg,940,193,3.709844559585492,2,0,4,1,4
23832,train,0,neg,1074,225,3.64,2,0,6,5,2
23833,train,0,neg,1711,332,4.057228915662651,1,0,6,4,4
23834,train,0,neg,2748,553,3.8354430379746836,0,15,8,3,0
23835,train,0,neg,3075,611,3.913256955810147,0,4,5,3,2
23836,train,0,neg,927,172,4.296511627906977,0,0,3,0,0
23837,train,0,neg,763,153,3.7777777777777777,1,0,4,2,0
23838,train,0,neg,659,127,4.070866141732283,0,0,3,1,3
